Product_id,Review_rating,clean_review,Sentiment
1012, 5.0 out of 5 stars, dont think just buy,Positive
1012, 1.0 out of 5 stars, disappointed with quality,Negative
1012, 4.0 out of 5 stars, good quality product,Negative
1012, 5.0 out of 5 stars, best quality,Positive
1012, 2.0 out of 5 stars, hard sole making noises,Positive
1012, 4.0 out of 5 stars, satisfied,Positive
1012, 4.0 out of 5 stars, very good,Negative
1012, 5.0 out of 5 stars, good,Positive
1013,4.0 out of 5 stars,size smaller than usually,Negative
1013, 5.0 out of 5 stars, the quality of shoes is very nice,Negative
1013, 4.0 out of 5 stars, nice shoes,Positive
1013, 1.0 out of 5 stars, size chart is not correct,Positive
1013, 5.0 out of 5 stars, great product,Negative
1013, 5.0 out of 5 stars, shoes,Positive
1013, 5.0 out of 5 stars, excellent gym shoe,Positive
1013, 3.0 out of 5 stars, good but small in size,Positive
1013, 4.0 out of 5 stars, good,Positive
1013, 3.0 out of 5 stars, so so,Positive
1014,5.0 out of 5 stars,nice heels,Positive
1014, 5.0 out of 5 stars, happy,Negative
1014, 5.0 out of 5 stars, i am in love with this product,Positive
1014, 5.0 out of 5 stars, it fits perfectly and goes with almost everything loved this pair,Negative
1014, 5.0 out of 5 stars, awesome quality,Negative
1014, 5.0 out of 5 stars, suberb qwality,Positive
1014, 5.0 out of 5 stars, comfortable to wear at both office and party,Negative
1015,5.0 out of 5 stars,i love crocs ,Positive
1015, 3.0 out of 5 stars, size issues,Negative
1015, 4.0 out of 5 stars, perfect fit,Negative
1015, 3.0 out of 5 stars, size issue,Positive
1015, 4.0 out of 5 stars, stylish and lightweight,Negative
1015, 3.0 out of 5 stars, not for flat fleet,Positive
1015, 4.0 out of 5 stars, minor defect in size,Negative
1015, 5.0 out of 5 stars, in love with it,Positive
1015, 5.0 out of 5 stars, so good,Negative
1015, 5.0 out of 5 stars, comfy,Negative
1016,4.0 out of 5 stars,nice product,Negative
1016, 5.0 out of 5 stars, go for it,Positive
1016, 4.0 out of 5 stars, pretty comfortable,Positive
1016, 5.0 out of 5 stars, price is little high,Negative
1016, 5.0 out of 5 stars, its gud ,Negative
1016, 4.0 out of 5 stars, price is little high as per shoes,Negative
1017,1.0 out of 5 stars,not comfortable,Positive
1017, 4.0 out of 5 stars, runs small go for a size large,Negative
1017, 5.0 out of 5 stars, good product,Negative
1017, 5.0 out of 5 stars, gr purchase,Negative
1017, 1.0 out of 5 stars, fitting not like bata,Negative
1017, 5.0 out of 5 stars, comfortable,Positive
1017, 5.0 out of 5 stars, good product,Positive
1018,3.0 out of 5 stars,nice looking,Negative
1018, 3.0 out of 5 stars, looks good,Positive
1018, 5.0 out of 5 stars, same as above,Positive
1018, 5.0 out of 5 stars, very nice,Negative
1018, 4.0 out of 5 stars, superb shoe,Negative
1018, 4.0 out of 5 stars, b,Negative
1018, 2.0 out of 5 stars, not comfortable,Positive
1018, 5.0 out of 5 stars, ace,Negative
1018, 5.0 out of 5 stars, awesome product,Negative
1018, 2.0 out of 5 stars, no,Positive
1019,3.0 out of 5 stars,colour mismatch and size small,Positive
1019, 1.0 out of 5 stars, not good,Positive
1020,3.0 out of 5 stars,lookgood durableno,Positive
1020, 5.0 out of 5 stars, good but smaller in size,Negative
1020, 5.0 out of 5 stars, quality,Negative
1020, 4.0 out of 5 stars, pech colour is the best,Positive
1020, 5.0 out of 5 stars, comfortable,Negative
1020, 1.0 out of 5 stars, worthless and ghatiya product,Positive
1020, 1.0 out of 5 stars, heavyweight,Negative
1020, 5.0 out of 5 stars, main important order ur actual size for better comfort,Negative
1020, 5.0 out of 5 stars, i like it so much ,Negative
1020, 5.0 out of 5 stars, paisa vasoool,Negative
1021,3.0 out of 5 stars,very comfortable but i think it not long lasting,Negative
1021, 5.0 out of 5 stars, everything is good ,Positive
1021, 4.0 out of 5 stars, good genuine product at reasonable price,Positive
1021, 5.0 out of 5 stars, you can buy it blindlyvery good and comfortable,Negative
1021, 5.0 out of 5 stars, pathetic quality,Negative
1021, 5.0 out of 5 stars, very comfortable,Negative
1021, 5.0 out of 5 stars, pretty and classy,Negative
1021, 5.0 out of 5 stars, great,Negative
1021, 5.0 out of 5 stars, comfy,Positive
1021, 5.0 out of 5 stars, such a comfortable and long lasting shoe,Positive
1022,5.0 out of 5 stars,wow,Negative
1022, 3.0 out of 5 stars, packing of product was bad,Positive
1022, 3.0 out of 5 stars, made in china,Positive
1022, 5.0 out of 5 stars, good product perfect fit good looking good quality material and good comfort,Positive
1022, 5.0 out of 5 stars, good quality shoes,Negative
1022, 5.0 out of 5 stars, excellantattractivecomfortable,Negative
1022, 5.0 out of 5 stars, recommended for purchase,Positive
1022, 5.0 out of 5 stars, perfect fit and quality,Positive
1022, 5.0 out of 5 stars, must buy,Positive
1022, 5.0 out of 5 stars, i loved it,Positive
1023,1.0 out of 5 stars,disappointed,Positive
1023, 4.0 out of 5 stars, comfortable walk awesome product,Negative
1023, 4.0 out of 5 stars, pink is so dull,Negative
1023, 5.0 out of 5 stars, comfortable shoes at affordable price,Negative
1023, 5.0 out of 5 stars, very happy with my purchase,Positive
1023, 5.0 out of 5 stars, smart light value for money,Negative
1023, 5.0 out of 5 stars, order a size larger than your usual,Negative
1023, 4.0 out of 5 stars, good,Negative
1023, 5.0 out of 5 stars, superb,Positive
1023, 5.0 out of 5 stars, best buy,Negative
1024,4.0 out of 5 stars,good shoes,Positive
1024, 3.0 out of 5 stars, quality if not good but fit and look are good,Positive
1024, 5.0 out of 5 stars, nice,Negative
1024, 3.0 out of 5 stars, fits perfectly glitter design is to be avoided,Positive
1024, 5.0 out of 5 stars, superb and perfect ,Negative
1024, 3.0 out of 5 stars, ok ok,Positive
1024, 5.0 out of 5 stars, very good productvalue for money,Negative
1024, 5.0 out of 5 stars, very beautiful,Negative
1024, 1.0 out of 5 stars, pathetic dont buy it,Positive
1024, 5.0 out of 5 stars, very good,Positive
1025,1.0 out of 5 stars,does not fit like how skechers normally fits,Negative
1025, 1.0 out of 5 stars, a big let down from skechers,Positive
1025, 3.0 out of 5 stars, the skechers logo printed on the slippers heel area has started fading off within a fortnight,Positive
1025, 5.0 out of 5 stars, comfortable and trendy,Negative
1025, 4.0 out of 5 stars, good product,Negative
1025, 4.0 out of 5 stars, real good deal as its too comfy and is on a great price,Positive
1025, 5.0 out of 5 stars, good buy,Negative
1025, 5.0 out of 5 stars, never doubt for skechers,Negative
1025, 5.0 out of 5 stars, highly recommend it,Negative
1025, 5.0 out of 5 stars, size issue,Negative
1026,5.0 out of 5 stars,superbb,Negative
1027,5.0 out of 5 stars,gorgeous,Negative
1027, 5.0 out of 5 stars, comfortability,Negative
1027, 5.0 out of 5 stars, awsome quality really appreciate for on time delivery,Positive
1027, 5.0 out of 5 stars, beautiful,Negative
1027, 5.0 out of 5 stars, superb,Positive
1028,1.0 out of 5 stars,does not fit like how skechers normally fits,Positive
1028, 1.0 out of 5 stars, a big let down from skechers,Positive
1028, 3.0 out of 5 stars, the skechers logo printed on the slippers heel area has started fading off within a fortnight,Negative
1028, 5.0 out of 5 stars, comfortable and trendy,Positive
1028, 4.0 out of 5 stars, good product,Negative
1028, 4.0 out of 5 stars, real good deal as its too comfy and is on a great price,Negative
1028, 5.0 out of 5 stars, good buy,Positive
1028, 5.0 out of 5 stars, never doubt for skechers,Negative
1028, 5.0 out of 5 stars, highly recommend it,Negative
1028, 5.0 out of 5 stars, size issue,Negative
1029,4.0 out of 5 stars,verified purchase,Negative
1029, 5.0 out of 5 stars, verified purchase,Positive
1029, 5.0 out of 5 stars, verified purchase,Positive
1029, 5.0 out of 5 stars, verified purchase,Positive
1029, 5.0 out of 5 stars, verified purchase,Positive
1029, 5.0 out of 5 stars, verified purchase,Negative
1029, 5.0 out of 5 stars, verified purchase,Negative
1029, 4.0 out of 5 stars, verified purchase,Negative
1029, 5.0 out of 5 stars, verified purchase,Positive
1030,4.0 out of 5 stars,what to expect,Negative
1030, 4.0 out of 5 stars, initially a bit uncomfortable but after  weeks its going good,Positive
1030, 2.0 out of 5 stars, not worth at all,Positive
1030, 2.0 out of 5 stars, not that great,Positive
1031,4.0 out of 5 stars,what to expect,Negative
1031, 4.0 out of 5 stars, initially a bit uncomfortable but after  weeks its going good,Negative
1031, 2.0 out of 5 stars, not worth at all,Negative
1031, 2.0 out of 5 stars, not that great,Negative
1032,5.0 out of 5 stars,the most comfortable heels,Negative
1032, 4.0 out of 5 stars, great shoe problem with half sizes,Positive
1032, 2.0 out of 5 stars, too noisy,Positive
1032, 5.0 out of 5 stars, awesome,Negative
1032, 4.0 out of 5 stars, buy a size small,Negative
1032, 4.0 out of 5 stars, good buy,Positive
1032, 4.0 out of 5 stars, i love it,Positive
1032, 5.0 out of 5 stars, the most comfortable heels,Negative
1032, 5.0 out of 5 stars, report abuse,Positive
1032, 1.0 out of 5 stars, report abuse,Positive
1033,5.0 out of 5 stars,verified purchase,Positive
1033, 4.0 out of 5 stars, verified purchase,Positive
1033, 5.0 out of 5 stars, verified purchase,Positive
1034,5.0 out of 5 stars,verified purchase,Negative
1034, 5.0 out of 5 stars, verified purchase,Positive
1034, 5.0 out of 5 stars, verified purchase,Positive
1034, 1.0 out of 5 stars, verified purchase,Negative
1034, 3.0 out of 5 stars, verified purchase,Negative
1034, 1.0 out of 5 stars, verified purchase,Negative
1034, 1.0 out of 5 stars, verified purchase,Negative
1035,1.0 out of 5 stars,horrible product,Negative
1035, 5.0 out of 5 stars, so things never go wrong,Positive
1035, 5.0 out of 5 stars, trendy and comfortable,Positive
1035, 1.0 out of 5 stars, pathetic qualityduplicate product,Negative
1035, 5.0 out of 5 stars, best foot wear,Positive
1035, 5.0 out of 5 stars, good one,Positive
1035, 5.0 out of 5 stars, very good product,Negative
1035, 1.0 out of 5 stars, bad productnot worthy,Negative
1035, 2.0 out of 5 stars, not recommended,Positive
1035, 4.0 out of 5 stars, nice,Negative
1036,5.0 out of 5 stars,perfect fit and comfy,Positive
1036, 2.0 out of 5 stars, size is not ok,Positive
1037,2.0 out of 5 stars,not authentic,Positive
1037, 5.0 out of 5 stars, steal dealextremely comfortable shoes,Negative
1037, 1.0 out of 5 stars, fake product,Positive
1037, 2.0 out of 5 stars, fake and not original ,Negative
1037, 5.0 out of 5 stars, its a wonderful shoe with very soft comfort,Negative
1037, 4.0 out of 5 stars, value for money,Positive
1037, 5.0 out of 5 stars, light weight product,Negative
1037, 5.0 out of 5 stars, nice fit and look awesome product i liked it,Positive
1037, 4.0 out of 5 stars, awesome,Positive
1037, 5.0 out of 5 stars, nice shoes,Negative
1038,4.0 out of 5 stars,verified purchase,Negative
1038, 5.0 out of 5 stars, verified purchase,Negative
1038, 5.0 out of 5 stars, verified purchase,Positive
1038, 5.0 out of 5 stars, verified purchase,Negative
1038, 5.0 out of 5 stars, verified purchase,Negative
1038, 5.0 out of 5 stars, verified purchase,Positive
1038, 5.0 out of 5 stars, verified purchase,Positive
1038, 4.0 out of 5 stars, verified purchase,Negative
1038, 5.0 out of 5 stars, verified purchase,Positive
1039,5.0 out of 5 stars,verified purchase,Positive
1039, 5.0 out of 5 stars, verified purchase,Positive
1039, 5.0 out of 5 stars, verified purchase,Negative
1039, 1.0 out of 5 stars, verified purchase,Negative
1039, 3.0 out of 5 stars, verified purchase,Negative
1039, 1.0 out of 5 stars, verified purchase,Positive
1039, 1.0 out of 5 stars, verified purchase,Positive
1040,1.0 out of 5 stars,horrible product,Positive
1040, 5.0 out of 5 stars, so things never go wrong,Positive
1040, 5.0 out of 5 stars, trendy and comfortable,Positive
1040, 1.0 out of 5 stars, pathetic qualityduplicate product,Negative
1040, 5.0 out of 5 stars, best foot wear,Positive
1040, 5.0 out of 5 stars, good one,Positive
1040, 5.0 out of 5 stars, very good product,Negative
1040, 1.0 out of 5 stars, bad productnot worthy,Positive
1040, 2.0 out of 5 stars, not recommended,Positive
1040, 4.0 out of 5 stars, nice,Positive
1041,5.0 out of 5 stars,perfect fit and comfy,Positive
1041, 2.0 out of 5 stars, size is not ok,Positive
1042,5.0 out of 5 stars,great,Negative
1042, 4.0 out of 5 stars, perfect to the size,Negative
1042, 5.0 out of 5 stars, superb superb,Positive
1043,5.0 out of 5 stars,verified purchase,Negative
1043, 4.0 out of 5 stars, verified purchase,Positive
1043, 5.0 out of 5 stars, verified purchase,Positive
1044,5.0 out of 5 stars,perfect fit and comfy,Positive
1044, 2.0 out of 5 stars, size is not ok,Negative
1045,4.0 out of 5 stars,what to expect,Negative
1045, 4.0 out of 5 stars, initially a bit uncomfortable but after  weeks its going good,Negative
1045, 2.0 out of 5 stars, not worth at all,Positive
1045, 2.0 out of 5 stars, not that great,Positive
1046,1.0 out of 5 stars,quality is not good color has been faded,Positive
1047,5.0 out of 5 stars,verified purchase,Positive
1047, 5.0 out of 5 stars, verified purchase,Negative
1047, 5.0 out of 5 stars, verified purchase,Positive
1047, 1.0 out of 5 stars, verified purchase,Negative
1047, 5.0 out of 5 stars, verified purchase,Negative
1047, 5.0 out of 5 stars, report abuse,Negative
1047, 4.0 out of 5 stars, verified purchase,Negative
1047, 2.0 out of 5 stars, verified purchase,Negative
1047, 4.0 out of 5 stars, verified purchase,Positive
1047, 4.0 out of 5 stars, verified purchase,Positive
1048,1.0 out of 5 stars,hopeless quality mesh tears in  months itself,Positive
1048, 5.0 out of 5 stars, dont think just buy it or regret for not getting this best deal ,Positive
1048, 5.0 out of 5 stars, satisfied,Negative
1048, 5.0 out of 5 stars, excellent for walking for women specially,Positive
1048, 4.0 out of 5 stars, go for it without a doubt,Negative
1048, 5.0 out of 5 stars, good cushioning,Negative
1048, 5.0 out of 5 stars, awesome,Positive
1048, 4.0 out of 5 stars, review of puma shoe,Positive
1048, 5.0 out of 5 stars, great,Negative
1048, 5.0 out of 5 stars, very happy,Positive
1049,3.0 out of 5 stars,not very comfortable,Positive
1049, 5.0 out of 5 stars, love this product,Positive
1049, 5.0 out of 5 stars, go get it,Positive
1049, 4.0 out of 5 stars, good,Negative
1049, 5.0 out of 5 stars, wonderful product,Negative
1049, 5.0 out of 5 stars, light weight,Positive
1049, 4.0 out of 5 stars, excellent,Negative
1049, 5.0 out of 5 stars, one will fall in love with the shoe,Negative
1049, 5.0 out of 5 stars, good product,Negative
1049, 5.0 out of 5 stars, good quality,Positive
1050,5.0 out of 5 stars,super comfrtttttttt shoes,Negative
1050, 1.0 out of 5 stars, no tag in the shoes doesnt seem original,Negative
1050, 5.0 out of 5 stars, verified purchase,Negative
1050, 5.0 out of 5 stars, verified purchase,Negative
1050, 4.0 out of 5 stars, report abuse,Positive
1050, 5.0 out of 5 stars, report abuse,Positive
1050, 5.0 out of 5 stars, verified purchase,Positive
1050, 4.0 out of 5 stars, verified purchase,Positive
1050, 5.0 out of 5 stars, verified purchase,Negative
1050, 5.0 out of 5 stars, verified purchase,Positive
1051,5.0 out of 5 stars,buy cool,Negative
1051, 5.0 out of 5 stars, very good fit and comfortable shoes,Negative
1051, 5.0 out of 5 stars, verified purchase,Positive
1051, 5.0 out of 5 stars, report abuse,Positive
1051, 5.0 out of 5 stars, report abuse,Negative
1051, 5.0 out of 5 stars, verified purchase,Negative
1051, 5.0 out of 5 stars, verified purchase,Negative
1051, 3.0 out of 5 stars, report abuse,Positive
1051, 5.0 out of 5 stars, report abuse,Positive
1051, 5.0 out of 5 stars, report abuse,Positive
1052,5.0 out of 5 stars,verified purchase,Positive
1052, 1.0 out of 5 stars, verified purchase,Negative
1052, 1.0 out of 5 stars, verified purchase,Negative
1052, 5.0 out of 5 stars, verified purchase,Positive
1052, 5.0 out of 5 stars, verified purchase,Positive
1052, 5.0 out of 5 stars, verified purchase,Positive
1052, 5.0 out of 5 stars, verified purchase,Positive
1052, 5.0 out of 5 stars, verified purchase,Negative
1052, 1.0 out of 5 stars, verified purchase,Positive
1052, 5.0 out of 5 stars, verified purchase,Negative
1053,1.0 out of 5 stars,wrong size delivered by seller,Negative
1054,1.0 out of 5 stars,the outer sole was peeled off according to brand promotion the product is not so worthy,Positive
1054, 5.0 out of 5 stars, awesome,Negative
1054, 5.0 out of 5 stars, great product,Negative
1054, 5.0 out of 5 stars, verified purchase,Positive
1054, 5.0 out of 5 stars, verified purchase,Positive
1054, 3.0 out of 5 stars, verified purchase,Positive
1055,1.0 out of 5 stars,verified purchase,Positive
1055, 5.0 out of 5 stars, verified purchase,Positive
1056,5.0 out of 5 stars,recommendable,Positive
1056, 5.0 out of 5 stars, thanks to the seller and amazon,Positive
1056, 4.0 out of 5 stars, nice,Negative
1056, 5.0 out of 5 stars, too good,Positive
1056, 5.0 out of 5 stars, must buy,Negative
1057,3.0 out of 5 stars,verified purchase,Negative
1057, 2.0 out of 5 stars, verified purchase,Positive
1057, 5.0 out of 5 stars, verified purchase,Positive
1057, 3.0 out of 5 stars, verified purchase,Negative
1057, 4.0 out of 5 stars, verified purchase,Positive
1057, 5.0 out of 5 stars, verified purchase,Positive
1057, 5.0 out of 5 stars, verified purchase,Positive
1057, 4.0 out of 5 stars, verified purchase,Negative
1057, 1.0 out of 5 stars, verified purchase,Negative
1057, 5.0 out of 5 stars, verified purchase,Positive
1058,2.0 out of 5 stars,the leather shrinks,Negative
1058, 4.0 out of 5 stars, perfect fit nice color however they delivered trial piece bottom of one shoe was dirty,Negative
1058, 5.0 out of 5 stars, verified purchase,Negative
1058, 5.0 out of 5 stars, verified purchase,Negative
1058, 5.0 out of 5 stars, verified purchase,Positive
1058, 5.0 out of 5 stars, verified purchase,Negative
1058, 5.0 out of 5 stars, verified purchase,Negative
1058, 5.0 out of 5 stars, verified purchase,Negative
1058, 4.0 out of 5 stars, verified purchase,Positive
1058, 1.0 out of 5 stars, verified purchase,Negative
1059,1.0 out of 5 stars,wrong size delivered by seller,Negative
1060,3.0 out of 5 stars,verified purchase,Negative
1060, 2.0 out of 5 stars, verified purchase,Negative
1060, 5.0 out of 5 stars, verified purchase,Positive
1060, 3.0 out of 5 stars, verified purchase,Negative
1060, 4.0 out of 5 stars, verified purchase,Negative
1060, 5.0 out of 5 stars, verified purchase,Positive
1060, 5.0 out of 5 stars, verified purchase,Negative
1060, 4.0 out of 5 stars, verified purchase,Negative
1060, 1.0 out of 5 stars, verified purchase,Negative
1060, 5.0 out of 5 stars, verified purchase,Positive
1061,1.0 out of 5 stars,very very expensive low value good styling though,Positive
1061, 5.0 out of 5 stars, super,Negative
1062,5.0 out of 5 stars,excellent product quality got at a good discounted price,Positive
1062, 5.0 out of 5 stars, beautiful slides by puma fenty ,Positive
1062, 5.0 out of 5 stars, too good,Negative
1062, 4.0 out of 5 stars, thanxx such as amaizing price,Negative
1062, 2.0 out of 5 stars, size is way too big and was already used,Positive
1062, 5.0 out of 5 stars, its not fake,Positive
1062, 1.0 out of 5 stars, not happy,Positive
1062, 5.0 out of 5 stars, awsm product,Positive
1062, 1.0 out of 5 stars, not recommended,Positive
1062, 5.0 out of 5 stars, worthy sneakers,Positive
1063,1.0 out of 5 stars,very very expensive low value good styling though,Positive
1063, 5.0 out of 5 stars, super,Positive
1064,5.0 out of 5 stars,verified purchase,Negative
1064, 5.0 out of 5 stars, verified purchase,Positive
1064, 5.0 out of 5 stars, verified purchase,Positive
1064, 5.0 out of 5 stars, verified purchase,Negative
1065,1.0 out of 5 stars,very very expensive low value good styling though,Negative
1065, 5.0 out of 5 stars, super,Negative
1066,5.0 out of 5 stars,love it,Negative
1066, 4.0 out of 5 stars, good product,Negative
1067,1.0 out of 5 stars,very very expensive low value good styling though,Positive
1067, 5.0 out of 5 stars, super,Positive
1068,5.0 out of 5 stars,best quality,Positive
1068, 4.0 out of 5 stars, exactly the size,Negative
1068, 2.0 out of 5 stars, ok,Negative
1068, 5.0 out of 5 stars, amazing,Positive
1068, 5.0 out of 5 stars, good as expected,Positive
1068, 5.0 out of 5 stars, comfort,Positive
1069,1.0 out of 5 stars,its not original dont buy this,Negative
1069, 5.0 out of 5 stars, durable,Positive
1069, 5.0 out of 5 stars, excellent shoes to prevent shoebite,Negative
1069, 5.0 out of 5 stars, originalno fake,Negative
1069, 4.0 out of 5 stars, light weight shoe,Positive
1069, 4.0 out of 5 stars, good,Negative
1069, 5.0 out of 5 stars, verified purchase,Negative
1069, 5.0 out of 5 stars, report abuse,Negative
1069, 5.0 out of 5 stars, report abuse,Positive
1069, 5.0 out of 5 stars, verified purchase,Positive
1070,1.0 out of 5 stars,very very expensive low value good styling though,Positive
1070, 5.0 out of 5 stars, super,Negative
1071,5.0 out of 5 stars,five stars,Negative
1071, 4.0 out of 5 stars, verified purchase,Negative
1071, 5.0 out of 5 stars, verified purchase,Negative
1071, 3.0 out of 5 stars, verified purchase,Positive
1071, 5.0 out of 5 stars, verified purchase,Positive
1071, 5.0 out of 5 stars, verified purchase,Negative
1071, 3.0 out of 5 stars, verified purchase,Negative
1071, 5.0 out of 5 stars, verified purchase,Positive
1071, 5.0 out of 5 stars, verified purchase,Negative
1071, 1.0 out of 5 stars, verified purchase,Positive
1072,4.0 out of 5 stars,not much durable for regular running comfortable soft and good for running ,Negative
1072, 1.0 out of 5 stars, dont buy this,Positive
1072, 5.0 out of 5 stars, verified purchase,Negative
1072, 5.0 out of 5 stars, verified purchase,Positive
1072, 4.0 out of 5 stars, verified purchase,Negative
1073,4.0 out of 5 stars,good,Positive
1073, 1.0 out of 5 stars, bad quality,Positive
1073, 4.0 out of 5 stars, light weight and easy for running,Negative
1073, 5.0 out of 5 stars, a great product,Negative
1073, 5.0 out of 5 stars, ,Negative
1073, 1.0 out of 5 stars, received used shoe,Positive
1073, 4.0 out of 5 stars, awesome,Negative
1073, 5.0 out of 5 stars, good shoes,Positive
1073, 5.0 out of 5 stars, excellent,Negative
1073, 5.0 out of 5 stars, nice,Positive
1074,5.0 out of 5 stars,brilliant,Negative
1074, 4.0 out of 5 stars, best shoes loved it bad packaging,Negative
1074, 1.0 out of 5 stars, duplicate product,Negative
1074, 4.0 out of 5 stars, perfect ,Negative
1074, 5.0 out of 5 stars, really worth,Positive
1074, 5.0 out of 5 stars, wow it is very nice,Positive
1074, 5.0 out of 5 stars, love it,Positive
1074, 5.0 out of 5 stars, nice,Positive
1074, 5.0 out of 5 stars, very comfortable shoe,Positive
1074, 5.0 out of 5 stars, great,Positive
1075,3.0 out of 5 stars,different from imagethis has become regular nowadays,Positive
1075, 4.0 out of 5 stars, good fit,Negative
1075, 5.0 out of 5 stars, very comfortable,Positive
1075, 1.0 out of 5 stars, damaged product,Negative
1075, 5.0 out of 5 stars, value for money,Positive
1075, 5.0 out of 5 stars, super excellent my mother was very happy thank you amazon,Negative
1075, 2.0 out of 5 stars, verified purchase,Positive
1075, 5.0 out of 5 stars, report abuse,Negative
1075, 3.0 out of 5 stars, verified purchase,Positive
1075, 5.0 out of 5 stars, report abuse,Negative
1076,5.0 out of 5 stars,verified purchase,Positive
1076, 5.0 out of 5 stars, verified purchase,Negative
1077,3.0 out of 5 stars,think thaak hai,Positive
1077, 5.0 out of 5 stars, terrific,Positive
1077, 4.0 out of 5 stars, verified purchase,Negative
1077, 5.0 out of 5 stars, verified purchase,Negative
1077, 1.0 out of 5 stars, verified purchase,Negative
1077, 4.0 out of 5 stars, report abuse,Negative
1077, 5.0 out of 5 stars, report abuse,Negative
1077, 5.0 out of 5 stars, verified purchase,Positive
1077, 5.0 out of 5 stars, verified purchase,Positive
1077, 5.0 out of 5 stars, verified purchase,Negative
1078,5.0 out of 5 stars,comfortable women shoes,Positive
1078, 5.0 out of 5 stars, excellent shoes just buy  size lower,Negative
1078, 5.0 out of 5 stars, excellent product,Negative
1078, 5.0 out of 5 stars, comfortable shoes nice color,Positive
1078, 5.0 out of 5 stars, amazing pair of shoes,Negative
1078, 5.0 out of 5 stars, superb,Positive
1078, 5.0 out of 5 stars, perfect summer shoes for walking,Positive
1078, 5.0 out of 5 stars, comfy waking shoes,Negative
1078, 5.0 out of 5 stars, supebb,Positive
1078, 5.0 out of 5 stars, wonderful,Negative
1079,1.0 out of 5 stars,fake product,Positive
1079, 3.0 out of 5 stars, report abuse,Positive
1079, 5.0 out of 5 stars, verified purchase,Negative
1079, 4.0 out of 5 stars, report abuse,Negative
1079, 5.0 out of 5 stars, report abuse,Positive
1079, 1.0 out of 5 stars, report abuse,Negative
1079, 4.0 out of 5 stars, report abuse,Positive
1079, 5.0 out of 5 stars, report abuse,Positive
1079, 5.0 out of 5 stars, report abuse,Positive
1079, 2.0 out of 5 stars, report abuse,Negative
1080,5.0 out of 5 stars,worth the money,Positive
1081,5.0 out of 5 stars,nice pair,Negative
1081, 5.0 out of 5 stars, a fantastic shoe,Negative
1081, 5.0 out of 5 stars, luv it,Positive
1081, 5.0 out of 5 stars, really good,Positive
1081, 5.0 out of 5 stars, go for it,Positive
1081, 2.0 out of 5 stars, good,Negative
1081, 5.0 out of 5 stars, report abuse,Positive
1081, 5.0 out of 5 stars, report abuse,Negative
1081, 5.0 out of 5 stars, report abuse,Negative
1081, 2.0 out of 5 stars, report abuse,Negative
1082,5.0 out of 5 stars,report abuse,Positive
1082, 5.0 out of 5 stars, report abuse,Negative
1082, 5.0 out of 5 stars, report abuse,Negative
1082, 5.0 out of 5 stars, verified purchase,Positive
1082, 5.0 out of 5 stars, report abuse,Negative
1082, 5.0 out of 5 stars, report abuse,Negative
1082, 5.0 out of 5 stars, report abuse,Negative
1083,5.0 out of 5 stars,everything is good,Negative
1083, 1.0 out of 5 stars, size issue,Negative
1083, 2.0 out of 5 stars, women shoe,Positive
1084,2.0 out of 5 stars,not worth to purchase at this rate,Negative
1084, 4.0 out of 5 stars, grear product,Positive
1084, 2.0 out of 5 stars, report abuse,Positive
1084, 5.0 out of 5 stars, verified purchase,Positive
1084, 5.0 out of 5 stars, verified purchase,Positive
1084, 5.0 out of 5 stars, report abuse,Positive
1084, 5.0 out of 5 stars, verified purchase,Positive
1084, 5.0 out of 5 stars, verified purchase,Positive
1084, 5.0 out of 5 stars, verified purchase,Negative
1085,1.0 out of 5 stars,refund because small size,Positive
1085, 1.0 out of 5 stars, nice,Negative
1086,4.0 out of 5 stars,good,Negative
1086, 1.0 out of 5 stars, bad quality,Positive
1086, 4.0 out of 5 stars, light weight and easy for running,Positive
1086, 5.0 out of 5 stars, a great product,Negative
1086, 5.0 out of 5 stars, ,Negative
1086, 1.0 out of 5 stars, received used shoe,Negative
1086, 4.0 out of 5 stars, awesome,Negative
1086, 5.0 out of 5 stars, good shoes,Negative
1086, 5.0 out of 5 stars, excellent,Negative
1086, 5.0 out of 5 stars, nice,Negative
1087,5.0 out of 5 stars,verified purchase,Positive
1088,4.0 out of 5 stars,good shoes,Negative
1088, 5.0 out of 5 stars, good product perfect size soft sole,Negative
1088, 5.0 out of 5 stars, comfortable,Negative
1088, 5.0 out of 5 stars, must buy,Negative
1089,5.0 out of 5 stars,brilliant,Positive
1089, 4.0 out of 5 stars, best shoes loved it bad packaging,Positive
1089, 1.0 out of 5 stars, duplicate product,Negative
1089, 4.0 out of 5 stars, perfect ,Negative
1089, 5.0 out of 5 stars, really worth,Negative
1089, 5.0 out of 5 stars, wow it is very nice,Positive
1089, 5.0 out of 5 stars, love it,Positive
1089, 5.0 out of 5 stars, nice,Negative
1089, 5.0 out of 5 stars, very comfortable shoe,Negative
1089, 5.0 out of 5 stars, great,Negative
1090,3.0 out of 5 stars,different from imagethis has become regular nowadays,Positive
1090, 4.0 out of 5 stars, good fit,Positive
1090, 5.0 out of 5 stars, very comfortable,Positive
1090, 1.0 out of 5 stars, damaged product,Negative
1090, 5.0 out of 5 stars, value for money,Positive
1090, 5.0 out of 5 stars, super excellent my mother was very happy thank you amazon,Positive
1090, 2.0 out of 5 stars, verified purchase,Positive
1090, 5.0 out of 5 stars, report abuse,Negative
1090, 3.0 out of 5 stars, verified purchase,Positive
