Product_id,Review_rating,clean_review,Emotion,Sentiment_Score
1034, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1034, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1034, 1.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1034, 3.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1034, 1.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1034, 1.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1035,1.0 out of 5 stars,horrible product,1 star,0.949833333492279
1035, 5.0 out of 5 stars, so things never go wrong,5 stars,0.7313756346702576
1035, 5.0 out of 5 stars, trendy and comfortable,5 stars,0.8444487452507019
1035, 1.0 out of 5 stars, pathetic qualityduplicate product,1 star,0.7769908308982849
1035, 5.0 out of 5 stars, best foot wear,5 stars,0.9584434032440186
1035, 5.0 out of 5 stars, good one,5 stars,0.6470440030097961
1035, 5.0 out of 5 stars, very good product,5 stars,0.8575654029846191
1035, 1.0 out of 5 stars, bad productnot worthy,1 star,0.6298530697822571
1035, 2.0 out of 5 stars, not recommended,1 star,0.5698195099830627
1035, 4.0 out of 5 stars, nice,5 stars,0.6637264490127563
1036,5.0 out of 5 stars,perfect fit and comfy,5 stars,0.9583051204681396
1036, 2.0 out of 5 stars, size is not ok,3 stars,0.397653192281723
1037,2.0 out of 5 stars,not authentic,1 star,0.49182870984077454
1037, 5.0 out of 5 stars, steal dealextremely comfortable shoes,5 stars,0.5427601933479309
1037, 1.0 out of 5 stars, fake product,1 star,0.8382667899131775
1037, 2.0 out of 5 stars, fake and not original ,1 star,0.8152442574501038
1037, 5.0 out of 5 stars, its a wonderful shoe with very soft comfort,5 stars,0.9155852794647217
1037, 4.0 out of 5 stars, value for money,5 stars,0.6624334454536438
1037, 5.0 out of 5 stars, light weight product,5 stars,0.679777204990387
1037, 5.0 out of 5 stars, nice fit and look awesome product i liked it,5 stars,0.8596735596656799
1037, 4.0 out of 5 stars, awesome,5 stars,0.9403263330459595
1037, 5.0 out of 5 stars, nice shoes,5 stars,0.6508151292800903
1038,4.0 out of 5 stars,verified purchase,5 stars,0.4487840235233307
1038, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1038, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1038, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1038, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1038, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1038, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1038, 4.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1038, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1039,5.0 out of 5 stars,verified purchase,5 stars,0.4487840235233307
1039, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1039, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1039, 1.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1039, 3.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1039, 1.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1039, 1.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1040,1.0 out of 5 stars,horrible product,1 star,0.949833333492279
1040, 5.0 out of 5 stars, so things never go wrong,5 stars,0.7313756346702576
1040, 5.0 out of 5 stars, trendy and comfortable,5 stars,0.8444487452507019
1040, 1.0 out of 5 stars, pathetic qualityduplicate product,1 star,0.7769908308982849
1040, 5.0 out of 5 stars, best foot wear,5 stars,0.9584434032440186
1040, 5.0 out of 5 stars, good one,5 stars,0.6470440030097961
1040, 5.0 out of 5 stars, very good product,5 stars,0.8575654029846191
1040, 1.0 out of 5 stars, bad productnot worthy,1 star,0.6298530697822571
1040, 2.0 out of 5 stars, not recommended,1 star,0.5698195099830627
1040, 4.0 out of 5 stars, nice,5 stars,0.6637264490127563
1041,5.0 out of 5 stars,perfect fit and comfy,5 stars,0.9583051204681396
1041, 2.0 out of 5 stars, size is not ok,3 stars,0.397653192281723
1042,5.0 out of 5 stars,great,5 stars,0.883703351020813
1042, 4.0 out of 5 stars, perfect to the size,5 stars,0.9351081252098083
1042, 5.0 out of 5 stars, superb superb,5 stars,0.9576621651649475
1043,5.0 out of 5 stars,verified purchase,5 stars,0.4487840235233307
1043, 4.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1043, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1044,5.0 out of 5 stars,perfect fit and comfy,5 stars,0.9583051204681396
1044, 2.0 out of 5 stars, size is not ok,3 stars,0.397653192281723
1045,4.0 out of 5 stars,what to expect,5 stars,0.8681839108467102
1045, 4.0 out of 5 stars, initially a bit uncomfortable but after  weeks its going good,4 stars,0.4566952586174011
1045, 2.0 out of 5 stars, not worth at all,1 star,0.7479915618896484
1045, 2.0 out of 5 stars, not that great,2 stars,0.4612962007522583
1046,1.0 out of 5 stars,quality is not good color has been faded,1 star,0.4932888150215149
1047,5.0 out of 5 stars,verified purchase,5 stars,0.4487840235233307
1047, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1047, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1047, 1.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1047, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1047, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
1047, 4.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1047, 2.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1047, 4.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1047, 4.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1048,1.0 out of 5 stars,hopeless quality mesh tears in  months itself,1 star,0.4518774747848511
1048, 5.0 out of 5 stars, dont think just buy it or regret for not getting this best deal ,1 star,0.600251317024231
1048, 5.0 out of 5 stars, satisfied,5 stars,0.6340687870979309
1048, 5.0 out of 5 stars, excellent for walking for women specially,5 stars,0.9154775738716125
1048, 4.0 out of 5 stars, go for it without a doubt,5 stars,0.6801754832267761
1048, 5.0 out of 5 stars, good cushioning,5 stars,0.5014391541481018
1048, 5.0 out of 5 stars, awesome,5 stars,0.9403263330459595
1048, 4.0 out of 5 stars, review of puma shoe,5 stars,0.49050071835517883
1048, 5.0 out of 5 stars, great,5 stars,0.883703351020813
1048, 5.0 out of 5 stars, very happy,5 stars,0.8482259511947632
1049,3.0 out of 5 stars,not very comfortable,2 stars,0.5096705555915833
1049, 5.0 out of 5 stars, love this product,5 stars,0.9249179363250732
1049, 5.0 out of 5 stars, go get it,5 stars,0.5456701517105103
1049, 4.0 out of 5 stars, good,5 stars,0.5337613821029663
1049, 5.0 out of 5 stars, wonderful product,5 stars,0.946524441242218
1049, 5.0 out of 5 stars, light weight,5 stars,0.5015934109687805
1049, 4.0 out of 5 stars, excellent,5 stars,0.9499454498291016
1049, 5.0 out of 5 stars, one will fall in love with the shoe,5 stars,0.8342648148536682
1049, 5.0 out of 5 stars, good product,5 stars,0.6334669589996338
1049, 5.0 out of 5 stars, good quality,5 stars,0.7558814883232117
1050,5.0 out of 5 stars,super comfrtttttttt shoes,5 stars,0.8710896372795105
1050, 1.0 out of 5 stars, no tag in the shoes doesnt seem original,1 star,0.4201238453388214
1050, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1050, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1050, 4.0 out of 5 stars, report abuse,1 star,0.556477427482605
1050, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
1050, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1050, 4.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1050, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1050, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1051,5.0 out of 5 stars,buy cool,5 stars,0.8278287649154663
1051, 5.0 out of 5 stars, very good fit and comfortable shoes,5 stars,0.8759471774101257
1051, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1051, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
1051, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
1051, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1051, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1051, 3.0 out of 5 stars, report abuse,1 star,0.556477427482605
1051, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
1051, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
1052,5.0 out of 5 stars,verified purchase,5 stars,0.4487840235233307
1052, 1.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1052, 1.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1052, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1052, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1052, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1052, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1052, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1052, 1.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1052, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1053,1.0 out of 5 stars,wrong size delivered by seller,1 star,0.7063468098640442
1054,1.0 out of 5 stars,the outer sole was peeled off according to brand promotion the product is not so worthy,1 star,0.4177323877811432
1054, 5.0 out of 5 stars, awesome,5 stars,0.9403263330459595
1054, 5.0 out of 5 stars, great product,5 stars,0.9308661222457886
1054, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1054, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1054, 3.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1055,1.0 out of 5 stars,verified purchase,5 stars,0.4487840235233307
1055, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1056,5.0 out of 5 stars,recommendable,5 stars,0.7738413214683533
1056, 5.0 out of 5 stars, thanks to the seller and amazon,5 stars,0.806138813495636
1056, 4.0 out of 5 stars, nice,5 stars,0.6637264490127563
1056, 5.0 out of 5 stars, too good,1 star,0.3494856059551239
1056, 5.0 out of 5 stars, must buy,5 stars,0.9319518804550171
1057,3.0 out of 5 stars,verified purchase,5 stars,0.4487840235233307
1057, 2.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1057, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1057, 3.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1057, 4.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1057, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1057, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1057, 4.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1057, 1.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1057, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1058,2.0 out of 5 stars,the leather shrinks,5 stars,0.5992076396942139
1058, 4.0 out of 5 stars, perfect fit nice color however they delivered trial piece bottom of one shoe was dirty,4 stars,0.36049243807792664
1058, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1058, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1058, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1058, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1058, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1058, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1058, 4.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1058, 1.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1059,1.0 out of 5 stars,wrong size delivered by seller,1 star,0.7063468098640442
1060,3.0 out of 5 stars,verified purchase,5 stars,0.4487840235233307
1060, 2.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1060, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1060, 3.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1060, 4.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1060, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1060, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1060, 4.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1060, 1.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1060, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1061,1.0 out of 5 stars,very very expensive low value good styling though,1 star,0.2964419424533844
1061, 5.0 out of 5 stars, super,5 stars,0.9088322520256042
1062,5.0 out of 5 stars,excellent product quality got at a good discounted price,5 stars,0.9368215203285217
1062, 5.0 out of 5 stars, beautiful slides by puma fenty ,5 stars,0.8669363856315613
1062, 5.0 out of 5 stars, too good,1 star,0.3494856059551239
1062, 4.0 out of 5 stars, thanxx such as amaizing price,5 stars,0.7535589933395386
1062, 2.0 out of 5 stars, size is way too big and was already used,1 star,0.4561561644077301
1062, 5.0 out of 5 stars, its not fake,1 star,0.35744553804397583
1062, 1.0 out of 5 stars, not happy,1 star,0.5857346653938293
1062, 5.0 out of 5 stars, awsm product,5 stars,0.6526369452476501
1062, 1.0 out of 5 stars, not recommended,1 star,0.5698195099830627
1062, 5.0 out of 5 stars, worthy sneakers,5 stars,0.7771447896957397
1063,1.0 out of 5 stars,very very expensive low value good styling though,1 star,0.2964419424533844
1063, 5.0 out of 5 stars, super,5 stars,0.9088322520256042
1064,5.0 out of 5 stars,verified purchase,5 stars,0.4487840235233307
1064, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1064, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1064, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1065,1.0 out of 5 stars,very very expensive low value good styling though,1 star,0.2964419424533844
1065, 5.0 out of 5 stars, super,5 stars,0.9088322520256042
1066,5.0 out of 5 stars,love it,5 stars,0.9274604320526123
1066, 4.0 out of 5 stars, good product,5 stars,0.6334669589996338
1067,1.0 out of 5 stars,very very expensive low value good styling though,1 star,0.2964419424533844
1067, 5.0 out of 5 stars, super,5 stars,0.9088322520256042
1068,5.0 out of 5 stars,best quality,5 stars,0.9557247161865234
1068, 4.0 out of 5 stars, exactly the size,5 stars,0.8877530097961426
1068, 2.0 out of 5 stars, ok,4 stars,0.45046597719192505
1068, 5.0 out of 5 stars, amazing,5 stars,0.9609782695770264
1068, 5.0 out of 5 stars, good as expected,5 stars,0.7174083590507507
1068, 5.0 out of 5 stars, comfort,5 stars,0.6461327075958252
1069,1.0 out of 5 stars,its not original dont buy this,1 star,0.744095504283905
1069, 5.0 out of 5 stars, durable,5 stars,0.7914224863052368
1069, 5.0 out of 5 stars, excellent shoes to prevent shoebite,5 stars,0.9132903218269348
1069, 5.0 out of 5 stars, originalno fake,1 star,0.367540180683136
1069, 4.0 out of 5 stars, light weight shoe,5 stars,0.6008983254432678
1069, 4.0 out of 5 stars, good,5 stars,0.5337613821029663
1069, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1069, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
1069, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
1069, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1070,1.0 out of 5 stars,very very expensive low value good styling though,1 star,0.2964419424533844
1070, 5.0 out of 5 stars, super,5 stars,0.9088322520256042
1071,5.0 out of 5 stars,five stars,5 stars,0.9950194358825684
1071, 4.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1071, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1071, 3.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1071, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1071, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1071, 3.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1071, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1071, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1071, 1.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1072,4.0 out of 5 stars,not much durable for regular running comfortable soft and good for running ,3 stars,0.46593356132507324
1072, 1.0 out of 5 stars, dont buy this,1 star,0.8520838022232056
1072, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1072, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1072, 4.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1073,4.0 out of 5 stars,good,5 stars,0.5337613821029663
1073, 1.0 out of 5 stars, bad quality,1 star,0.8210640549659729
1073, 4.0 out of 5 stars, light weight and easy for running,5 stars,0.84164959192276
1073, 5.0 out of 5 stars, a great product,5 stars,0.9319431185722351
1073, 5.0 out of 5 stars, ,5 stars,0.46193116903305054
1073, 1.0 out of 5 stars, received used shoe,5 stars,0.4327584207057953
1073, 4.0 out of 5 stars, awesome,5 stars,0.9403263330459595
1073, 5.0 out of 5 stars, good shoes,5 stars,0.5862407684326172
1073, 5.0 out of 5 stars, excellent,5 stars,0.9499454498291016
1073, 5.0 out of 5 stars, nice,5 stars,0.6637264490127563
1074,5.0 out of 5 stars,brilliant,5 stars,0.9405150413513184
1074, 4.0 out of 5 stars, best shoes loved it bad packaging,5 stars,0.8212408423423767
1074, 1.0 out of 5 stars, duplicate product,1 star,0.40816155076026917
1074, 4.0 out of 5 stars, perfect ,5 stars,0.955660343170166
1074, 5.0 out of 5 stars, really worth,5 stars,0.9016469120979309
1074, 5.0 out of 5 stars, wow it is very nice,5 stars,0.9275779724121094
1074, 5.0 out of 5 stars, love it,5 stars,0.9274604320526123
1074, 5.0 out of 5 stars, nice,5 stars,0.6637264490127563
1074, 5.0 out of 5 stars, very comfortable shoe,5 stars,0.8341550827026367
1074, 5.0 out of 5 stars, great,5 stars,0.883703351020813
1075,3.0 out of 5 stars,different from imagethis has become regular nowadays,5 stars,0.6632657051086426
1075, 4.0 out of 5 stars, good fit,5 stars,0.6325154900550842
1075, 5.0 out of 5 stars, very comfortable,5 stars,0.8497061133384705
1075, 1.0 out of 5 stars, damaged product,1 star,0.7783313989639282
1075, 5.0 out of 5 stars, value for money,5 stars,0.6624334454536438
1075, 5.0 out of 5 stars, super excellent my mother was very happy thank you amazon,5 stars,0.9555886387825012
1075, 2.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1075, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
1075, 3.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1075, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
1076,5.0 out of 5 stars,verified purchase,5 stars,0.4487840235233307
1076, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1077,3.0 out of 5 stars,think thaak hai,5 stars,0.45460787415504456
1077, 5.0 out of 5 stars, terrific,5 stars,0.9529264569282532
1077, 4.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1077, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1077, 1.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1077, 4.0 out of 5 stars, report abuse,1 star,0.556477427482605
1077, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
1077, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1077, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1077, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1078,5.0 out of 5 stars,comfortable women shoes,5 stars,0.6689026951789856
1078, 5.0 out of 5 stars, excellent shoes just buy  size lower,5 stars,0.903839647769928
1078, 5.0 out of 5 stars, excellent product,5 stars,0.9539818167686462
1078, 5.0 out of 5 stars, comfortable shoes nice color,5 stars,0.6575173735618591
1078, 5.0 out of 5 stars, amazing pair of shoes,5 stars,0.9527876973152161
1078, 5.0 out of 5 stars, superb,5 stars,0.941521167755127
1078, 5.0 out of 5 stars, perfect summer shoes for walking,5 stars,0.9183839559555054
1078, 5.0 out of 5 stars, comfy waking shoes,5 stars,0.5511251091957092
1078, 5.0 out of 5 stars, supebb,5 stars,0.4277718663215637
1078, 5.0 out of 5 stars, wonderful,5 stars,0.9339337348937988
1079,1.0 out of 5 stars,fake product,1 star,0.8382667899131775
1079, 3.0 out of 5 stars, report abuse,1 star,0.556477427482605
1079, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1079, 4.0 out of 5 stars, report abuse,1 star,0.556477427482605
1079, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
1079, 1.0 out of 5 stars, report abuse,1 star,0.556477427482605
1079, 4.0 out of 5 stars, report abuse,1 star,0.556477427482605
1079, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
1079, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
1079, 2.0 out of 5 stars, report abuse,1 star,0.556477427482605
1080,5.0 out of 5 stars,worth the money,5 stars,0.8220213651657104
1081,5.0 out of 5 stars,nice pair,5 stars,0.6245463490486145
1081, 5.0 out of 5 stars, a fantastic shoe,5 stars,0.950688898563385
1081, 5.0 out of 5 stars, luv it,5 stars,0.5644266605377197
1081, 5.0 out of 5 stars, really good,5 stars,0.8432183265686035
1081, 5.0 out of 5 stars, go for it,5 stars,0.6479388475418091
1081, 2.0 out of 5 stars, good,5 stars,0.5337613821029663
1081, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
1081, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
1081, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
1081, 2.0 out of 5 stars, report abuse,1 star,0.556477427482605
1082,5.0 out of 5 stars,report abuse,1 star,0.556477427482605
1082, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
1082, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
1082, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1082, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
1082, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
1082, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
1083,5.0 out of 5 stars,everything is good,5 stars,0.7485212683677673
1083, 1.0 out of 5 stars, size issue,4 stars,0.23043380677700043
1083, 2.0 out of 5 stars, women shoe,5 stars,0.47592034935951233
1084,2.0 out of 5 stars,not worth to purchase at this rate,1 star,0.7354223132133484
1084, 4.0 out of 5 stars, grear product,5 stars,0.6018713712692261
1084, 2.0 out of 5 stars, report abuse,1 star,0.556477427482605
1084, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1084, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1084, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
1084, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1084, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1084, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1085,1.0 out of 5 stars,refund because small size,1 star,0.5539029240608215
1085, 1.0 out of 5 stars, nice,5 stars,0.6637264490127563
1086,4.0 out of 5 stars,good,5 stars,0.5337613821029663
1086, 1.0 out of 5 stars, bad quality,1 star,0.8210640549659729
1086, 4.0 out of 5 stars, light weight and easy for running,5 stars,0.84164959192276
1086, 5.0 out of 5 stars, a great product,5 stars,0.9319431185722351
1086, 5.0 out of 5 stars, ,5 stars,0.46193116903305054
1086, 1.0 out of 5 stars, received used shoe,5 stars,0.4327584207057953
1086, 4.0 out of 5 stars, awesome,5 stars,0.9403263330459595
1086, 5.0 out of 5 stars, good shoes,5 stars,0.5862407684326172
1086, 5.0 out of 5 stars, excellent,5 stars,0.9499454498291016
1086, 5.0 out of 5 stars, nice,5 stars,0.6637264490127563
1087,5.0 out of 5 stars,verified purchase,5 stars,0.4487840235233307
1088,4.0 out of 5 stars,good shoes,5 stars,0.5862407684326172
1088, 5.0 out of 5 stars, good product perfect size soft sole,5 stars,0.830353319644928
1088, 5.0 out of 5 stars, comfortable,5 stars,0.7150459885597229
1088, 5.0 out of 5 stars, must buy,5 stars,0.9319518804550171
1089,5.0 out of 5 stars,brilliant,5 stars,0.9405150413513184
1089, 4.0 out of 5 stars, best shoes loved it bad packaging,5 stars,0.8212408423423767
1089, 1.0 out of 5 stars, duplicate product,1 star,0.40816155076026917
1089, 4.0 out of 5 stars, perfect ,5 stars,0.955660343170166
1089, 5.0 out of 5 stars, really worth,5 stars,0.9016469120979309
1089, 5.0 out of 5 stars, wow it is very nice,5 stars,0.9275779724121094
1089, 5.0 out of 5 stars, love it,5 stars,0.9274604320526123
1089, 5.0 out of 5 stars, nice,5 stars,0.6637264490127563
1089, 5.0 out of 5 stars, very comfortable shoe,5 stars,0.8341550827026367
1089, 5.0 out of 5 stars, great,5 stars,0.883703351020813
1090,3.0 out of 5 stars,different from imagethis has become regular nowadays,5 stars,0.6632657051086426
1090, 4.0 out of 5 stars, good fit,5 stars,0.6325154900550842
1090, 5.0 out of 5 stars, very comfortable,5 stars,0.8497061133384705
1090, 1.0 out of 5 stars, damaged product,1 star,0.7783313989639282
1090, 5.0 out of 5 stars, value for money,5 stars,0.6624334454536438
1090, 5.0 out of 5 stars, super excellent my mother was very happy thank you amazon,5 stars,0.9555886387825012
1090, 2.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1090, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
1090, 3.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1090, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
1091,5.0 out of 5 stars,verified purchase,5 stars,0.4487840235233307
1091, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1092,3.0 out of 5 stars,think thaak hai,5 stars,0.45460787415504456
1092, 5.0 out of 5 stars, terrific,5 stars,0.9529264569282532
1092, 4.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1092, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1092, 1.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1092, 4.0 out of 5 stars, report abuse,1 star,0.556477427482605
1092, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
1092, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1092, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1092, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1093,5.0 out of 5 stars,comfortable women shoes,5 stars,0.6689026951789856
1093, 5.0 out of 5 stars, excellent shoes just buy  size lower,5 stars,0.903839647769928
1093, 5.0 out of 5 stars, excellent product,5 stars,0.9539818167686462
1093, 5.0 out of 5 stars, comfortable shoes nice color,5 stars,0.6575173735618591
1093, 5.0 out of 5 stars, amazing pair of shoes,5 stars,0.9527876973152161
1093, 5.0 out of 5 stars, superb,5 stars,0.941521167755127
1093, 5.0 out of 5 stars, perfect summer shoes for walking,5 stars,0.9183839559555054
1093, 5.0 out of 5 stars, comfy waking shoes,5 stars,0.5511251091957092
1093, 5.0 out of 5 stars, supebb,5 stars,0.4277718663215637
1093, 5.0 out of 5 stars, wonderful,5 stars,0.9339337348937988
1094,1.0 out of 5 stars,fake product,1 star,0.8382667899131775
1094, 3.0 out of 5 stars, report abuse,1 star,0.556477427482605
1094, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
1094, 4.0 out of 5 stars, report abuse,1 star,0.556477427482605
1094, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
1094, 1.0 out of 5 stars, report abuse,1 star,0.556477427482605
1094, 4.0 out of 5 stars, report abuse,1 star,0.556477427482605
